Event.Id,Investigation.Type,Accident.Number,Event.Date,Location,Country,Latitude,Longitude,Airport.Code,Airport.Name,Injury.Severity,Aircraft.damage,Aircraft.Category,Registration.Number,Make,Model,Amateur.Built,Number.of.Engines,Engine.Type,FAR.Description,Schedule,Purpose.of.flight,Air.carrier,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Weather.Condition,Broad.phase.of.flight,Report.Status,Publication.Date
20130529X24026,Accident,WPR13CA246,2013-05-14,"Friday Harbor, WA",United States,483119N,0123127W,FHR,Friday Harbor,Non-Fatal,Substantial,Airplane,N707WJ,CESSNA,U206G,No,1.0,Reciprocating,135,NSCH,Personal,Island Air,0.0,0.0,0.0,3.0,VMC,Landing,A collision with a bird while on the downwind leg of the traffic pattern.,25-09-2020
20130519X11737,Accident,DCA13FA094,2013-05-18,"Newark, NJ",United States,404133N,0074107W,EWR,Newark Liberty International,Non-Fatal,Substantial,Airplane,N934HA,BOMBARDIER,DHC8,No,2.0,Turbo Prop,121,SCHD,Personal,Piedmont Airlines,0.0,0.0,0.0,34.0,VMC,Landing,"the frozen left main landing gear (MLG) uplock roller due to lack of lubrication and the uplock latch that had worn beyond acceptable tolerances, which prevented the flight crew from extending the left MLG using the alternate extension system. Contributing to the accident were the operator's improper maintenance practices, which did not detect the lubrication issue with the roller and the wear of the latch.",25-09-2020
20130524X83830,Incident,ENG13IA027,2013-05-19,"Atlanta, GA",United States,333827N,0842540W,ATL,HARTSFIELD - JACKSON ATLANTA I,Non-Fatal,Minor,Airplane,B18701,BOEING,747,No,4.0,Turbo Fan,129,SCHD,Personal,China Airlines Ltd.,0.0,0.0,0.0,3.0,VMC,Landing,Failure of the right inboard foreflap outboard fitting due to fatigue and bearing anomalies on the sequence carriages which resulted in the partial separation of the right inboard foreflap. Contributing to the incident was the failure of maintenance personnel to detect the fatigue cracking and bearing anomalies during dedicated inspections.,25-09-2020
20130604X45342,Accident,ANC13CA053,2013-05-30,"King Salmon, AK",United States,583317N,1554623W,5Z9,Lake Brooks Seaplane,Non-Fatal,Substantial,Airplane,N77206,CESSNA,U206G,No,1.0,Reciprocating,135,NSCH,Personal,Steller Air,0.0,0.0,0.0,3.0,VMC,Landing,"The pilot's inadequate airspeed control during a glassy water landing, which resulted in an excessive sink rate, and a hard landing.",25-09-2020
20130605X32343,Accident,ANC13FA054,2013-06-04,"Petersburg, AK",United States,056475N,0132345W,Unknown,John F. Kennedy International,Fatal,Substantial,Airplane,N616W,DEHAVILLAND,BEAVER DHC-2 MK.1,No,1.0,Reciprocating,135,NSCH,Personal,Pacific Wings LLC,1.0,4.0,2.0,0.0,VMC,Landing,"The pilots failure to maintain adequate altitude above the trees, and his subsequent failure to maintain adequate airspeed while maneuvering to avoid the trees, which resulted in an inadvertent aerodynamic stall/spin and an uncontrolled descent. ",25-09-2020
20130612X12326,Accident,CEN13FA344,2013-06-11,"Talihina, OK",United States,344524N,0009553W,OK35,Choctaw Indian Hosp Helipad,Fatal,Substantial,Helicopter,N935EM,EUROCOPTER,AS350B2,No,1.0,Turbo Shaft,135,NSCH,Personal,EAGLEMED LLC,1.0,2.0,1.0,0.0,VMC,Landing,"The helicopter pilot's failure to see and avoid the 40-ft-tall lamp post during takeoff. Contributing to the accident was the pilot's inadequate preflight evaluation of the obstructions in the takeoff path. 
",25-09-2020
20130614X14844,Accident,DCA13CA106,2013-06-13,"Nashville, TN",United States,036717N,0864025W,KBNA,Nashville International,Non-Fatal,Substantial,Airplane,N995DL,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,No,2.0,Turbo Fan,121,SCHD,Personal,DELTA AIR LINES INC,0.0,0.0,0.0,156.0,VMC,Landing,The flight crews failure to maintain clearance from the light pole while taxiing.,25-09-2020
20130617X85842,Accident,ERA13WA287,2013-06-13,"Taisha, Spain",Spain,002175S,0077302W,SETH,Taisha Airport,Fatal,Substantial,Airplane,HC-CMX,PIPER,PA22,No,2.0,Reciprocating,NUSC,NSCH,Personal,Aero Liderman,4.0,0.0,0.0,0.0,VMC,Landing,Probable Cause,03-11-2020
20130616X52756,Accident,WPR13CA271,2013-06-14,"Salmon, ID",United States,044584N,1144358W,12ID,Flying B Ranch Landing Strip,Non-Fatal,Substantial,Airplane,N6993N,CESSNA,T210N,No,1.0,Reciprocating,135,NSCH,Personal,Scott Patrick,0.0,0.0,0.0,4.0,VMC,Landing,"The pilot's decision to land on a wet grass airstrip, which resulted in a main landing gear collapse after a collision with rough terrain.",25-09-2020
20130620X92326,Accident,CEN13LA359,2013-06-19,"Lake City, AR",United States,354932N,0903828W,AE02,Air Evac Helipad,Non-Fatal,Substantial,Helicopter,N467AE,BELL,206 - L4,No,1.0,Turbo Shaft,135,NSCH,Personal,Air Evac EMS INC,0.0,0.0,0.0,3.0,VMC,Landing,"A partial loss of engine power for reasons that could not be determined because postaccident examination of the airframe and engine did not reveal any anomalies that would have precluded normal operation.
",25-09-2020
20130715X90030,Incident,ENG13IA033,2013-07-02,"Ugolny Airport, UN",UN,060416N,1784034W,Unknown,John F. Kennedy International,Non-Fatal,Substantial,Airplane,HL8275,BOEING,777,No,2.0,Turbo Fan,129,SCHD,Personal,KOREAN AIR LINES COMPANY LTD,0.0,0.0,0.0,0.0,Unk,Landing,The failure of the transfer gearbox resulting from the fracture and separation of the radial gearshaft from fatigue cracking as a result of a combination of high residual tensile stresses produced by local decarburization during the manufacturing process coupled with the normal operating stresses.,25-09-2020
20130707X83745,Accident,DCA13MA120,2013-07-06,"San Francisco, CA",United States,373648N,1222150W,SFO,San Francisco International,Fatal,Destroyed,Airplane,HL7742,BOEING,777-200ER,No,2.0,Turbo Fan,129,SCHD,Personal,Asiana Airlines,3.0,137.0,50.0,117.0,VMC,Landing,"The  flight  crew's  mismanagement  of  the  airplane's  descent  during  the  visual approach, the pilot flying's unintended deactivation of automatic airspeed control, the flight crew's inadequate monitoring of airspeed, and the flight crew's delayed execution of a go-around after  they  became  aware  that  the  airplane  was  below  acceptable  glidepath  and  airspeed tolerances.  

Contributing  to  the  accident  were  (1)  the  complexities  of  the  autothrottle  and autopilot flight director systems that were inadequately described in Boeing's documentation and Asiana's pilot training, which increased the likelihood of mode error; (2) the flight crew's nonstandard communication and coordination regarding the use of the autothrottle and autopilot flight director systems; (3) the pilot flying's inadequate training on the planning and executing of visual approaches; (4) the pilot monitoring/instructor pilot's inadequate supervision of the pilot flying; and (5) flight crew fatigue, which likely degraded their performance.",14-06-2021
20130707X14623,Accident,DCA13MA121,2013-07-07,"Soldotna, AK",United States,602831N,0151237W,PASX,Soldotna Airport,Fatal,Destroyed,Airplane,N93PC,DEHAVILLAND,DHC-3,No,1.0,Turbo Prop,135,NSCH,Personal,REDISKE FAMILY LIMITED PARTNERSHIP,10.0,0.0,0.0,0.0,VMC,Landing,"The operator's failure to determine the actual cargo weight, leading to the loading and operation of the airplane outside of the weight and center of gravity limits contained in the airplane flight manual, which resulted in an aerodynamic stall. Contributing to the accident was the Federal Aviation Administration's failure to require weight and balance documentation for each flight in 14 Code of Federal Regulations Part 135 single-engine operations.",14-06-2021
20130710X74631,Accident,WPR13LA321,2013-07-10,"Fallon, NV",United States,392957N,1184456W,FLX,Fallon Municipal Airport,Non-Fatal,Substantial,Airplane,N517DJ,RAYTHEON AIRCRAFT COMPANY,A36,No,1.0,Reciprocating,135,NSCH,Personal,Dan Urquhart,0.0,4.0,0.0,0.0,VMC,Landing,"A fatigue failure of the No. 5 connecting rod, which resulted in a catastrophic engine failure during the initial climb and a subsequent forced landing.",25-09-2020
20130712X61436,Accident,DCA13CA128,2013-07-12,"Atlanta, GA",United States,335436N,0084459W,Unknown,John F. Kennedy International,Non-Fatal,Substantial,Airplane,N863DA,BOEING,777-232,No,2.0,Turbo Jet,121,SCHD,Personal,DELTA AIR LINES INC,0.0,0.0,1.0,278.0,VMC,Landing,Unexpected encounter with convective turbulence while the flight attendants were preparing the cabin for arrival.,25-09-2020
20130719X52919,Accident,CEN13LA421,2013-07-17,"Chicago, IL",United States,415853N,0875424W,KORD,Chicago O'Hare International A,Non-Fatal,Substantial,Airplane,N732MD,CESSNA,208B,No,1.0,Turbo Prop,135,SCHD,Personal,MULTI-AERO INC,0.0,0.0,0.0,11.0,VMC,Landing,"The gate agents premature removal of the tailstand without confirming with the flight crew that it was safe to remove, which allowed the airplane to tilt backward when a passenger stood up and stepped toward the back of the airplane.
",24-08-2021
20130722X94513,Accident,ANC13LA066,2013-07-21,"King Salmon, AK",United States,584035N,1563855W,PAKN,King Salmon Airport,Non-Fatal,Substantial,Airplane,N499K,CESSNA,T207A,No,1.0,Turbo Prop,135,NSCH,Personal,Katmai Air LLC,0.0,6.0,0.0,1.0,IMC,Landing,"The pilots inadequate visual lookout while departing from a multiple-use waterway, which resulted in a collision with a drifting boat. Contributing to the accident were the lack of visual conspicuity of the boat and the limited amount of time the boat operator had to maneuver the boat once he heard and saw the oncoming airplane.",25-09-2020
20130723X13256,Accident,DCA13FA131,2013-07-22,"Flushing, NY",United States,404638N,0735221W,LGA,LA GUARDIA,Non-Fatal,Substantial,Airplane,N753SW,BOEING,737 7H4,No,2.0,Turbo Fan,121,SCHD,Personal,SOUTHWEST AIRLINES CO,0.0,8.0,0.0,141.0,VMC,Landing,The captain's attempt to recover from an unstabilized approach by transferring airplane control at low altitude instead of performing a go-around. Contributing to the accident was the captain's failure to comply with standard operating procedures.,13-09-2021
20130724X00828,Accident,ANC13LA068,2013-07-24,"Thorne Bay, AK",United States,554930N,0132536W,Unknown,John F. Kennedy International,Non-Fatal,Substantial,Airplane,N4787C,DEHAVILLAND,BEAVER DHC 2,No,1.0,Reciprocating,135,NSCH,Personal,Promech Air LLC,0.0,0.0,3.0,1.0,VMC,Landing,"The failure of the No. 1 linkrod bushing or the bottom portion of the linkrod, which resulted in a total loss of engine power.
",25-09-2020
20130726X72243,Accident,WPR13CA342,2013-07-25,"Hilo, HI",United States,194323N,0155328W,PHTO,Hilo International Airport,Non-Fatal,Substantial,Helicopter,N500PH,MCDONNELL DOUGLAS HELICOPTER,369E,No,1.0,Turbo Shaft,135,NSCH,Personal,Paradise Helicopters,0.0,0.0,0.0,5.0,VMC,Landing,"A loss of engine power due to the pilot's improper planning and  mismanagement of the fuel supply, which resulted in fuel exhaustion.",25-09-2020
20130814X24242,Accident,DCA13WA134,2013-07-31,"Batopilas, Mexico",Mexico,027112N,1073216W,Unknown,John F. Kennedy International,Non-Fatal,Substantial,Airplane,N173AT,BOEING,737,No,2.0,Turbo Fan,121,SCHD,Personal,AIRTRAN AIRWAYS INC,0.0,14.0,1.0,130.0,VMC,Landing,Probable Cause,25-09-2020
20130819X24744,Accident,DCA13WA135,2013-07-31,"Surat Thani, Thailand",Thailand,009828N,0099852E,Unknown,John F. Kennedy International,Non-Fatal,Substantial,Airplane,HS-BRA,BOEING,737,No,2.0,Turbo Fan,NUSC,SCHD,Personal,Orient Thai Airlines,0.0,0.0,0.0,0.0,VMC,Landing,Probable Cause,25-09-2020
20131106X52550,Incident,DCA13WA169,2013-08-02,"Leeds, United Kingdom",United Kingdom,535157N,0013938W,Unknown,John F. Kennedy International,Non-Fatal,Substantial,Airplane,G-CELF,BOEING,737 - 377,No,2.0,Turbo Fan,NUSC,SCHD,Personal,Jet2.com,0.0,0.0,0.0,0.0,VMC,Landing,Probable Cause,25-09-2020
20130806X13743,Accident,ANC13CA073,2013-08-05,"Kokhanok, AK",United States,585925N,1533423W,Unknown,John F. Kennedy International,Non-Fatal,Substantial,Airplane,N5364Q,CESSNA,U206F,No,1.0,Reciprocating,135,NSCH,Personal,K Bay Air,0.0,0.0,0.0,6.0,VMC,Landing,"The pilots selection of unsuitable terrain for takeoff, which resulted in a loss of control and collision with terrain.",25-09-2020
20130815X95202,Accident,CEN13FA491,2013-08-13,"Ship Shoal 208H,",United States,028320N,0090550W,Unknown,John F. Kennedy International,Non-Fatal,Substantial,Helicopter,N53LP,BELL,407,No,1.0,Turbo Shaft,135,NSCH,Personal,PANTHER HELICOPTERS INC,0.0,3.0,0.0,0.0,VMC,Landing,"The ingestion of vented methane gas into the helicopters engine during takeoff, which caused an engine compressor surge that led to a total loss of engine power.",14-06-2021
20130814X15751,Accident,DCA13MA133,2013-08-14,"Birmingham, AL",United States,333350N,0086488W,BHM,Birmingham-Shuttlesworth Inter,Fatal,Destroyed,Airplane,N155UP,AIRBUS,A300 - F4 622R,No,2.0,Turbo Fan,121,NSCH,Personal,UNITED PARCEL SERVICE CO,2.0,0.0,0.0,0.0,Unk,Landing,"the flight crew's continuation of an unstabilized approach and their failure to monitor the aircraft's altitude during the approach, which led to an inadvertent descent below the minimum approach altitude and subsequently into terrain. Contributing to the accident were (1) the flight crew's failure to properly configure and verify the flight management computer for the profile approach; (2) the captain's failure to communicate his intentions to the first officer once it became apparent the vertical profile was not captured; (3) the flight crew's expectation that they would break out of the clouds at 1,000 feet above ground level due to incomplete weather information; (4) the first officer's failure to make the required minimums callouts;  (5) the captain's performance deficiencies likely due to factors including, but not limited to, fatigue, distraction, or confusion, consistent with performance deficiencies exhibited during training; and (6) the first officer's fatigue due to acute sleep loss resulting from her ineffective off-duty time management and circadian factors.",14-06-2021
20130823X01729,Accident,WPR13LA382,2013-08-22,"Boise, ID",United States,433351N,1161322W,BOI,Boise Air Terminal,Non-Fatal,Substantial,Airplane,N922MA,CESSNA,206,No,1.0,Reciprocating,135,NSCH,Personal,McCall Air,0.0,0.0,0.0,5.0,VMC,Landing,The mechanical failure of the nose landing gear for reasons that could not be determined because impact damage prevented a complete examination.,25-09-2020
20130828X35656,Accident,ANC13LA085,2013-08-24,"Tokotna, AK",United States,615934N,0156147W,Unknown,John F. Kennedy International,Non-Fatal,Substantial,Airplane,N35952,CESSNA,U206F,No,1.0,Reciprocating,135,NSCH,Personal,Yute Air Taxi,0.0,0.0,0.0,1.0,VMC,Landing,"A total loss of engine power due to the failure of the crankshaft, which resulted from a mechanics application of insufficient torque on the cylinder through bolts.",25-09-2020
20130828X02251,Accident,WPR13LA390,2013-08-28,"Payson, AZ",United States,341525N,1112021W,PAN,PAYSON,Non-Fatal,Substantial,Helicopter,N2018R,BELL HELICOPTER TEXTRON,206L-1,No,1.0,Turbo Shaft,135,NSCH,Personal,AIRLIFT HELICOPTERS INC,0.0,0.0,1.0,5.0,VMC,Landing,"A partial loss of engine power due to an overtemperature event that thermally damaged the turbine blades and vanes, which resulted in a hard landing. ",25-09-2020
20130906X22905,Accident,ERA13WA401,2013-08-30,"Macas, Spain",Spain,021844S,0078723W,SEMC,Edmundo Carvajal,Non-Fatal,Substantial,Airplane,HC-BOD,PIPER,PA-32-300,No,2.0,Reciprocating,NUSC,NSCH,Personal,Amazonia Verde,0.0,1.0,7.0,0.0,VMC,Landing,Probable Cause,03-11-2020
20131112X40053,Accident,ERA13WA439,2013-08-30,"Matoes do Norte, Brazil",Brazil,033945S,0443217W,Unknown,John F. Kennedy International,Non-Fatal,Substantial,Helicopter,PT-HUE,BELL,206B,No,2.0,Turbo Fan,NUSC,NSCH,Personal,Delta Aero Taxi Ltda,0.0,0.0,0.0,2.0,VMC,Landing,<br /><br />,03-11-2020
20130904X10408,Incident,ENG13IA036,2013-08-31,"Aguadilla, PR",United States,182941N,0067746W,BQN,RAFAEL HERNANDEZ,Non-Fatal,Minor,Airplane,PH-MCW,"BOEING COMPANY, LONG BEACH DIV",BOEING MD-11,No,2.0,Turbo Fan,129,SCHD,Personal,Martinair Holland N.V.,0.0,0.0,0.0,0.0,Unk,Landing,"an insufficiently robust flange attachment hardware design, which failed to contain engine components that were liberated during an LPT mechanical failure, resulting in engine/nacelle uncontainment. 

A factor in the incident was the lack of a module-level LPT inspection and the lack of an inspection requirement to detect/monitor  the LPT S4 for advanced sulfidation attack.
",25-09-2020
20130901X95021,Accident,DCA13FA148,2013-09-01,"Telluride, CO",United States,375711N,1075420W,TEX,TELLURIDE RGNL,Non-Fatal,Substantial,Airplane,N169GL,BEECH,1900D,No,2.0,Turbo Prop,121,SCHD,Personal,GREAT LAKES AVIATION LTD,0.0,0.0,0.0,12.0,VMC,Landing,Failure of the left main landing gear actuator internal lock to engage in the locked position for undetermined reasons.,25-09-2020
20130906X85732,Accident,ANC13CA094,2013-09-05,"McGrath, AK",United States,061555N,1543328W,Unknown,John F. Kennedy International,Non-Fatal,Substantial,Airplane,N735LS,CESSNA,U206G,No,1.0,Reciprocating,135,NSCH,Personal,"Alaska Skyways, Inc.",0.0,1.0,0.0,3.0,VMC,Landing,The pilot's decision to conduct a precautionary landing following a loss of altitude during takeoff initial climb.,25-09-2020
20131212X22541,Accident,ANC13CA108,2013-09-07,"Mentasta Lake, AK",United States,624419N,0143013W,Unknown,John F. Kennedy International,Non-Fatal,Substantial,Airplane,N432X,CESSNA,185,No,1.0,Reciprocating,135,NSCH,Personal,COPPER VALLEY AIR SERVICE LLC,0.0,0.0,0.0,3.0,VMC,Landing,"The pilots improper flare, which resulted in a hard landing.",25-09-2020
